125,00
210,00
210,00
190,00
210,00
180,00
315,00
285,00
210,00
210,00
210,00
40,00
180,00
190,00
315,00
315,00
160,00
170,00
175,00
105,00
115,00
140,00
240,00
170,00
180,00
55,00
65,00
55,00
55,00
55,00
85,00
65,00
95,00
85,00
95,00
30,00
30,00
30,00
30,00
40,00
115,00
160,00
95,00
105,00
115,00
95,00
115,00
85,00
95,00
95,00
125,00
55,00
125,00
95,00
95,00
105,00
85,00
95,00
35,00
25,00
20,00
40,00
